-2105538964005805588238170909224204572858030464778557376471876729817437002671611734507574232543562358526172191932416256417068281901555737364976935764828247306037880220231191756800.000000 	 -1707679301231232819694343827733340531070905532702507212423076309035089986369334336038770106729252312735005517880287589989249537782255920057371979211785134237117074408963930324992.000000 	 -4514342504704401502468009530582215269162201746017725563156867951969869162334445689202701811561374581709830377341973743886513678277439774347129192707245170714063630534550315073536.000000 	 -8532910227829138725950888614467217349393158419793097470669783674681280561831196414727794081260068838415857902661568573000007281107056904194141279208434958419419504532410364592128.000000 	 -8105510829021502236381744174960827104389149543188523994159434995438145957863499987190761531248503260282425051868925734757943377097233479040432322258150642875291483533545398337536.000000 	 -18079200726368564980507230066505157753676349519535286932990019570217093991803114818098942261086390270368079745091445382373987860232467650637052969309973399960434575817771698880512.000000 	 -0.000000 	 inf 
-2378728206960352181510398543424773502086473976478598294393113443471355398723023184847854973715482736618289378242206874681713799707349273128925105744945341841796947348337989779456.000000 	 641932870129820966377070492287379557582582939437150397147025110919130254166099152576157568323361301671159519122072273867189449335008818950862579437119665103534350684491800903680.000000 	 -5129398004138447561488574741307161878376282349575264470575625977194095027047590837207863123264631843373046877183407808044111951879165328664183004073202732092459593979112997257216.000000 	 9518489204428822702854213971313928496186622216269069664420499019696716119074519340038926447059770294702728855716286256171863103765755619680736022970778195910288832994377717514240.000000 	 10496589533022925811275307582113868566549191418600225418129468159608882593440549676254826987802026002522803802409101516488599760797644849375728181412799502625674990986299518746624.000000 	 752217496351430728242415084882213547227953801950784743055217055535817157106692536555259491911230705188858932672837210420531028227832946012219718752804900976017765974940785311744.000000 	 -0.000000 	 inf 
-2841093327917095333078853910157560529177554762519083978663810973684515649300704174919680815533212955102617564022521513854168693777768447034426067354163388338909964186745097420800.000000 	 -2959780174253979409948661000030996087391713025177897710843015153356760887712780733437243501103073802817951496389869495932394341569463897221412584624963884190914014399206260736.000000 	 -1152988789652886931220225537862538707054838278283438149779101326781925754941954767889767843189813812301969190661488673855783431498632754177624819640568512412968157348609453457408.000000 	 -11695641052913216480968430078310571546606794933853252065396819121365380643386705556892858176684738335593077510186297331922088934419267308011997974761848297490843448171965240573952.000000 	 2020063313303992205583058497091373231080744951693750273214379104639936670113304254517167367314524761075966308270573322772856625963539901243032790392909941721954289511786619076608.000000 	 3558565221754410081309552570961973159733856889662610696833356576095019060039900331678812159271965625714279222614719426788775349151392375714040024002061894887827241787468273418240.000000 	 -0.000000 	 inf 
3141487662131789485799377867234015909700864759343812793094937720599691855672160671070704207981083561275855542940671889416117494252175881715260455398108221256104347099989679276032.000000 	 2810994119817033299814440753831067252313954765099462836808431950211333542369006044693351190429437560202059688765340719982064681318095892213802985066944223929551589422004049018880.000000 	 -4645340011716194647348551929191651392894890564483999988772475325469004829324291371904848358652125913972268929979149306418976225461072405612985332780537754807651409701649197826048.000000 	 5256669175625030525972266584578153437625378592694430783611865064443122377306239988792281218605974778973434379653250723616559520293232434582974931101194970295270967733290073587712.000000 	 -11169466848626165110495131388692818495075499783138786189243987099431266360505980214898926096308114559225927255229946961664247999465573576245738576363166096006896091709918494588928.000000 	 6935344573133515763143359772490926289114735297855620925745392190182403731043986028564188620869232920467342709860843889675632667896325479388896141695847071911867809840392604483584.000000 	 -0.000000 	 inf 
104610389867314278465225405785049616593946581602586947708845159953159160315019009921020421405074729071691007601364029137529139168771906536917809989342812562889886714076287991808.000000 	 -5118636578033981073341151112302937578278014147756345095188422078556506704376219032248848039385994090819511316169292150971783296018778439472463642849996998553332056049093376475136.000000 	 1015377531919588553634874286609972090379041378558791656566983129854768997867286462104014277249122507176869126971530389028090217379791400282797241006538066367743182363832287756288.000000 	 518480775635675003315989939657704632254611989884499900597754543537987418043504081324650664709453590252260906305789944129730382682014125189327504892086290252793823999551793528832.000000 	 -6466855292052062510695438511764097639704729903671179071175852429815221516319415605440996964936666426818183236012355991287747258063941044989193222598667002728189656433400276320256.000000 	 -7240875926852144459822183225333394692201347932074932096907925358540592896843814888498296210192395311231020884760639452147492750189224881362216636192494856416814139110305434697728.000000 	 -0.000000 	 inf 
1109631792273853784145321692910382209908065111160052219783078788704331098767710435297540669390226670074744318683054819677863724416635431656241374790091411064486824100196188684288.000000 	 -146581425494736473985898879978361828817404317271306386108085456453808099757140600362804430448191974798199003720644273200054581158337327641288322831258628330383415036352424574976.000000 	 -3000761758493970520315164183305582936016943434313931402217861598826146414313788772489974493278539796723259121489726797238087823741387513956461441347051463331307741826477614694400.000000 	 -6214954141203954692193595095765983056486581175451005345740945925542401902294373163941074765301004348226786957713261997346359396007415373762102432073290907674414960337158282412032.000000 	 -9225871596794385814500002378050613728417510027756313390639709872488398912106909863835069684571823436068122090138404503802729393567804684053877284955381592563715812270419264667648.000000 	 -3550047126354130514703510866326815600797649794935766420643831916776952907157799534692374490073745318420018466864581710251003417180170175570455804604684038183722346153022324736.000000 	 -0.000000 	 inf 
-3773550677811016697774737480552261749649833798724592289751930901878238928428190631838763297193222525293012696295399657317562780513083512192863520760174971715127841715552312623104.000000 	 -6263810926623695570010061826583975296745708565023069608545498726941793959015191630452855980609397209829643181729779287956352933298695602403644736632497382754426344095046277529600.000000 	 3542334189944338149865816893673428550501044905850154334937129189114540944800000023063689494084483557823403373875189078022478964417797643480191956689671248744642664050944810942464.000000 	 -12388562372273983271130178987644538790180537828953938536294588016989790285939270509649057898517318932752847564578299637860983681843436087607164611373965082393082552747654893273088.000000 	 -21340284443501738085474291387384982400836293772584958812061305089704182918265750448528024871180687561162681697685026420162837846231620726923096517256989626917803505117160141750272.000000 	 -12502860415309222536730765846413494941995492832876499716697651706065557451005841558015908465292426313948910163405781777005038325884074655948138868587180315606392627034583663116288.000000 	 -0.000000 	 inf 
-2211682035873858501169643448053703971199265496590555461175505534912835899834620422634093237921787350126632479479965271340175327569063795544628991422587235990747547655391764545536.000000 	 -1462936507907219552376124614560384481941125868569588677323209978376311440684810139273180004393186706923612128664528829271671164855309322279622784558216126912310012551585396162560.000000 	 773498555584342800492818221565655646956268688497416852290855481374388227487317701990235349739679256823478682876068514537717296502930788566870273100623892210260792598868850114560.000000 	 15714772789950028698403297418255214266610037090679063049871784240447422022352837793879968261229033477187215361859276044351118594634553698452275887090557523560810633363280107667456.000000 	 18189853715563417420368640873742484911055058136305692318272672580999828530542845188647365999480359405871224033385302152867559652692263892339955569122934553627287994326175138709504.000000 	 25799623230593131584850064106720196686656894294456813695755030702845608186519269047714091897231483243142849362395710059443717266497523142987682015445430128626849945418724035002368.000000 	 -0.000000 	 inf 
-931816949024527753343651290321202403512825813438444948126045220768978002644716452313252915736935256333692575856023908149549723064713291579965799125105372521894873302756946345984.000000 	 2889722725541344195805563751238367448399276675675778779115680186026601925622198813929449481327881946204275401964629972890840342293625612914672215315300431102750104974499183067136.000000 	 1069426796948638235057489316431069905809969752455634387909484950526421736395221247098370259579138327355336502197147794033590033953381573610915488041745948790087432867117126385664.000000 	 -15568911691827640398857523729367725222724821910878177880167123278674679747041752302300026568547227170270786023375472378736197134219363580930754170206343665181965243255669261336576.000000 	 -15373773700315936780250627746717775006985499807528837283004833418299794783004519439314810184346648361611268191781459406690564235615006044145733123213261489225601367633038753660928.000000 	 -5407091434348535183420196223155681671894408201620790788616178743187966268940619690103139066942345043017256915858406000682876321092988003794435518189129952779964805843773007331328.000000 	 -0.000000 	 inf 
1335180783270312915866590818632743307203497985242507171428348474412078295150898850582265005742243121016138028780854306286531979014287194129424040379289895038565190591802238828544.000000 	 3333579437572881048444259614704696799208288936889191437383540597326907403421611448342575231412944072929462271142247857883234168269541005198547075133787920503685248365896799354880.000000 	 -1564384045471151365192499595312349359908493050314073458598911768774051071489170849540501298402405033383052534676138526167798300462891013960344840952065388422189439796007546126336.000000 	 -17779443879425361832624774742107602713335104187755352537519385951254194265688696035276860661073256387846672993331236989691507418842084116059800556058409823531438699416565321826304.000000 	 -14006688228231190250005371106196357392454112938129165970407246215762992868054192852902981841938590794205577419413747391389592276534527523614566924524711542765681434253866462871552.000000 	 -25919793697302988639347815257447004396312370178523617990157354230931664210860496033856708824738564886334415771429351185108079673692902708836679199100377870375927184985830350389248.000000 	 -0.000000 	 inf 
192418371029971449597310813536434320931196357831015610915728618043678780691664056001696129966969527550767664495796258125942632433668387747563147266408687552400957193080820203520.000000 	 -90017488799716807713350599881511646158187624902263382321683760218373425809440132451400385466586032462838463101603918357904458974632311487267245540894096726038873692281426149376.000000 	 1634147607414621536608957547701700922867656996912780588510717767387171470250741443507500919819511959324901580081073038520926690742508505197232543111550544662613064999322827882496.000000 	 -12822083096907345115958345401634001187975490582229824499205690579944629144263960083688405397556944234379581276908796837517769627133878167548010588719882051998143588193174751805440.000000 	 -21189525586700964213844203740085516107060481711100138303470943848531049205908404146801725064224659554369061144426063619804032415403894919364690430462261715934350040499420802318336.000000 	 -15111017108513919901229136894800776001572974554824850913630195290551624190276577915159005232060160698933148439905334968327763908164650299149428748958773440754473300621723030257664.000000 	 -0.000000 	 inf 
-64620245865071353164797184524989272881354753291388404098529724469189446045578707768910634068906238697814062857562393185813057464308269794950566085569104759135038069968916709376.000000 	 -1684909463042612843558073345810056595585843104210298042358878944854358256382862141723594605387059522619179138889474328218099581362010288223586252519645818020637470836040503656448.000000 	 -1633298416196105686573825966210562146278850966366755480774327534357335836431964446721784710956434717196514809385670819801338361637303700381515226359470251591940932262396661071872.000000 	 2787048736204258851309932817537036954611732246436031477854400058787447255067023725422240749000713067749220387798387737471968710970597231203222220305605769401502071159245261242368.000000 	 -2260459425304889905777508104599318928763619107976840563807998317112950722366654229617478780124971826150633285259173630615372224540191142790580909690778168512027720662951592460288.000000 	 -8810555273040875575660776901116982805228649062908615643514893330568029316402414166320917093946482548780662961581202475423996992613115425244724524285092070803591346248549320884224.000000 	 -0.000000 	 inf 
-2477267544007729960773362834085536334958768287470415071129954855980325820176262572585702613899057444058339951767599273085967952864075831871090713258323019104924325783797290237952.000000 	 2736053969574335854239588818251022885574031669334695622085408337836113581341933770375136097738500795130364485149219812210415439176106842760700400246311337327259513937255492222976.000000 	 5966471104039562690219252851624584076175269599608976454921114162703628948182928248742495017539506965515250867933595993041670812210433499154851303636241117876643792191250619170816.000000 	 -34053729801128227814808428272859556412132008235119213412923376567453735848227310452680039922880568216784341942649918186024696140962429463947778589111514196144356188115380692058112.000000 	 -16422449875100434186896176809299066459106249589334463732492306619480990678206477926226384138883731770219934200243784753896680029054070633405212644512462808409235005203566848638976.000000 	 16452333999407457613749533378485374949604831883292582340943004977235233798646416131435508492355912538153363686720163064393668796567577917614797630935325335432078405361450161799168.000000 	 -0.000000 	 inf 
-326365389888299568218315742299876995426538024845412224750890288916274324796177507010098670914514475927165064420150181054798524820575775619918294441366381712333305444723335364608.000000 	 5761550236840306644715735006197107401314310350323352728869465210995973209096315185110815769887027751611497341093786288409385709703931930933790191062833097336672187068065056292864.000000 	 -1519800182268176127759142593861833846123671235634738740771612648885030352610313762590152900343204939864881917977711709779804972766495387219152954914788109273115707190508244697088.000000 	 10187465358057775410629375938541767088560142958150962669315032083752536024964290090439697149532922085346295290117660171803677801845947272216865731628068091678287126910729669574656.000000 	 19834715168938468670964305970071545806611897672495682252506623572615313282349053239378328510715701155272338144332632472058869927269997329391313695685093366451095961516175257501696.000000 	 8465719727499645972174346017435280509901252918313506799230846440158474117520890444442523124685295640980900829656387268593671858793303455262027589416308169496397138043159453892608.000000 	 -0.000000 	 inf 
1169923649055030839289824079275680941434590819041564299430128869938872515440753797475496018106832581385792220956526574236779336664549068883028398192132752160206868592022192652288.000000 	 78495572294816694625384529758060109369400792342534006975836020564557997200625011922545170882387997774694858493627040789432037452962700209460797000950529274360956785276215099392.000000 	 -4754951801781842382976609772824335034770442742101311675848817671539354259550002635640362286402584530728619957060077676985728632556660368823064059030674960877918106247122940592128.000000 	 -9663481095940456878023953714292764631265252715207008957525720078574591614771563904526421032099291090566674577587102726019289246539833862151490925871541946689380031691989777907712.000000 	 -6432921008620001551933087417699431187230005575911505988329930022649415309326548227372440473233743986373820168699881924279187988050221245010546476119124926625529856249104345071616.000000 	 -13861451159660583639258352362161651226577139750594799462243538584072634834564152905268716598050102792515197986632821940397233943834455497740890985722164870554742874396228889608192.000000 	 -0.000000 	 inf 
4132721297304584787097552066077260715200626377920547927926069411268396754459465886501611136138587895677780472107209806947942905808331457909785852794190118371127773552607171182592.000000 	 -621473793101282853804136421996415203291134870840966475094919644789573245939550523278618803330689417229175955979586748977229831057665573213525464448378577486385451094737921507328.000000 	 2385898127393705082932137446395793977255958791900948584560018249469410561807465333065526034505734713817810565584039918617747294089617800341506479842797569973969730890281244426240.000000 	 162900636363086279887488381821321415051738657378255182971159388110328971085932190315455076609582866390872059200655000427959590086585297504507816075652583566953760269694731812864.000000 	 -7239674721603074344754700977931164452635459390773533445781868932698964222753148454617623701927396578946840308908819008685012012597665451148067868751554493489136840282940817539072.000000 	 -19653133620817374365197257740666212266403573925330951122248750650783335588378878863717197499634015662417350693905178030125190657503062634965845333808007431881309866966891647467520.000000 	 -0.000000 	 inf 
1382158514617780287954357891407189101613734731838431893932058969668711591162070663397858128437087199074918630381242728886464829028512712949692694469494441371018375887528975663104.000000 	 7358761542488084238652955176263467776313730914479805669032874782145483865147390914276753798666361722071172248144670042703738747232796494175830409261722927147870040042464312557568.000000 	 6123244353004710201565680250235944597354476206008458211429139206181111874541450368867182972886696772935015132338690804316819664682585312826960228401532323104505959014923201675264.000000 	 -27070926368817498314366556561961910748054304622118061727012988878593387150021188018483395301227383517046125507778510646590543122732352444735214873114835853216185793502679111041024.000000 	 -47211692591000618290170735037294066089253174925225642526103396106647285986085251138922505562307487554951578702601276231623332028380488137256340701011929788400462174604026292731904.000000 	 -41159341320282161801176129159241149007386993558781167107575269664504004817016349142746990186359259991563729986852756061455317086893519408559732769032866135404832914920057740460032.000000 	 -0.000000 	 inf 
1445549178747406942353925578995421148145959739091153363232417357359991809598208296513142393484905121487397354886131201848265414264913937192677235622094728548543139990485570945024.000000 	 -2617251917523658356461611515664588910656072913952900806640131516623524084915402690979599597198181974963919139901071518619441562439708718924718112669917673640727231306299265253376.000000 	 -1727291056318331468741863718742835432960086848281422262971503343703696194990377594644204577433422144152359588458946770450394627414756345900588346568729968615403474772257193066496.000000 	 835043371781009807938877505676404089891554684627254382303063777324388875065079640985494442851045541275748283043016039926208727205421278521098169037805889489266021729162724638720.000000 	 -47387767809126091013839258027340322658378318245603940435979373626974061190873757733797665325398328402153179121575575765533685363723336559739423276862231245913031560037019984855040.000000 	 -12693037530234227546207744796941941267717893736700912077234945810486787186786598858662784938430083967006776131398996184536820268886445178645974978434883764360734596718909546561536.000000 	 -0.000000 	 inf 
1572740508875687701475410514480570222615004476293205231326008522789287788502868145535757565617500781975955372783330946269099608744105725367395845716277309479003117915553090502656.000000 	 3148641166087196027448992536403303368807121240790357444833379729895942171285240188231688421245102761433607064865822438401460025852888890775303140144715385216309133164103874904064.000000 	 -352043567028129417766065795519570968478219254597801319757120917952223425400573030981004061374498600068569537719251994894360393305282942175868543419331498367298556637472821870592.000000 	 -43180552513766294595273827053567195530950502468160034238884530137662777117396212013336390631050869519220234865776612359404587513180340516715943816722432837136245763262568659419136.000000 	 -41445481855776117771263120108202494656571213211961115151810890049925789316461395103415517951554645665944555652363372247981845311904243646860050725158770868977872092435916756353024.000000 	 -44914480580484929986381418217870492801939001382588105084937107690837047862432584743336924686814181920500603710325055050579668338228225812413961428906367894145862275064308233666560.000000 	 -0.000000 	 inf 
12489435059363920322503048895436486340665056577273837119029905875650318275520585689584112752683110994436062469273783632831058303502299808016900657510693084544787018846509627080704.000000 	 11609748015369956215297886627532425347445424069342219485325621759791352815244054945740775726341849919874987753668133990237870883528974812938548435968045371671874816153114166427648.000000 	 9601129489554697629040435132757845673121784358759047680519921656628478542955998790607060961935868959809772899672913907645610219881172211123994163138828694750732118039332703436800.000000 	 -22112730564983219555642009745360855154509008064989361897239335065156646951880137396062045323185705616535219932801819248293474311849228002939368020914939380363319203678813677420544.000000 	 -21314312740199338121994786029508358359651055283514999259269490702104243372077403413180574145739220367877163548981867014975400943915374162399534222767109210068786792007475597934592.000000 	 -3361313117564046844684830282756426506388488308552421803990941180767839942677576956083647330036190609964522476019074680782922800782273176712247837276033814767110931157539362963456.000000 	 -0.000000 	 inf 
-2082064178598804628022666099510247768400275667677085068825210219425662761181188575023577317977148316095134452104135823280580516466532603735354192483161526137242455587737502220288.000000 	 6511313805414013594942764769770122632475862672298754824203253503787539834386332272083078969341996633998203762621378814939622343283840824941690622760380182683275189154926955593728.000000 	 5497997018020643248190406155332863960991462059263732783241653367845378831344040017747346276273776070073272712603754229995796310263994607351727195794901140868194470770795085824000.000000 	 -5932044972415709768560036918547166809809035184234984823492091048136854631617951987340849604199840057404105298726822331200973854964101382560050215290459104138414431524424094056448.000000 	 -1288381642885300403312194897430666157204092550303539066436904034864017708791794644952822273291529516241025183888743800539186290489974392905326789158254828019033491977437676830720.000000 	 3508393153771277531496507012789484115148261892092755842738119086588438446237606046172914805762431372491829548573915789250425942776462525698063737059257883578332128883397040799744.000000 	 -0.000000 	 inf 
122493400680202860584807099466905531981697059654117092763043472444721423837328816333952036601262425372864416604846819584329082982144406979428224205427510992050224981621197504512.000000 	 7203449827983405987410630405750124541175368442170267019374597803245396726446303200432452122160809161327527294201691696391310441352965582938766439186315059267866846777844143489024.000000 	 2690448609421627321737654419288009818299228170012721724243187973163112625154298700791019783158534165610378392082986876307973923358283658179122071586955701068986196349112815714304.000000 	 -5638732851227276243968533674593423944879582886366619409116344098509178901328248384309049242512685404830609541167452297012431748346610043116730610958333429101084611841370726858752.000000 	 -5085513332049161575868000103850991546505852137532167335862176108113874459326294752119835110856879021591874307810558468181399396981616445890854489724300435734371718341941734146048.000000 	 4223788022139179772777603757707758186160996039729499332853052069574346834973132129464840208144574723072051998168557788543690837296882987513021922943969989040565970687682416738304.000000 	 -0.000000 	 inf 
91797814680843574117037848083013406914018905462279729700699466576744155063107841860258569367954702571466928659504426093402755950260397329743430592480303867103718036833558331392.000000 	 -811970876214787518866698161884513245657434156610111738978268623726612959037685529730928764372201840269764829499391606664583694048616215017134786570311050738498379169379993518080.000000 	 -4186316693055545828666264173970847023243555216024198030645392591205907742006655982066019220816844135378194032416273247944066353872725504685940045380300582249363611383952624844800.000000 	 23093668962900803399792165602021928767366657932018466368206159214595448599157373109955103222589508045364072346150960623308747370037442387496950732213414392316162089409898864443392.000000 	 13555616136156482107792515661284002877231754485809340055238385192248860125034894996729165851750416363680579319012328381940100974845490415124667338364053724597634341568805852938240.000000 	 20758236044575969903779811042040488623038705674723721927910407516242523046395089773785875163044290329991833612380913670122596603898345793697672623169555341554376343979883566727168.000000 	 -0.000000 	 inf 
612947448630054630429845737598378919699738562904987097549061523369824337696249220692080094043350984912451334198325860883901916316479815739229735524952921554187383018350075445248.000000 	 -2850669459425921455452866957130112323518838729223467424223887125334499461937526158338131839582825055498342379588444394492144417570162331761025672699150996308884930355539356942336.000000 	 3283459473245767771683532163161259441386762985908914246318293859981577724107231245778842857485398057005677239496692115032766008589146931365161486169349566651813307171309845741568.000000 	 -1087848685087468796403916795836908859332142695845124767904114160312739306931717783165994628104995048647044076863911159120475132836005020162521770619613237538808685637032032075776.000000 	 -467088491882183067188430337482103536237162232184574981732067405774197742013142955571971988069361564381055437241676808329468069906852819133940741668778956702764606574523228094464.000000 	 -1177735413785954271063065573966658911049843132091803738890759915920397758383996554375169694870613314995293492157862172096497482430018643849844225730198040032337409242092143640576.000000 	 -0.000000 	 inf 
